customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,closeddate,firstduedate,firstrepaiddate
8a858ed75732b68101574cf214582d48,301919627,3,2017-05-27 13:56:56,2017-05-27 12:56:48,10000.0,13000.0,30,2017-06-24 16:47:13,2017-06-28,2017-06-24
8a858ee25b34d796015b359426605c33,301910322,2,2017-05-16 20:03:59,2017-05-16 19:03:53,10000.0,13000.0,30,2017-06-15 18:01:08,2017-06-15,2017-06-15
8a858ef255c55fd60155d8d5a18048fb,301752030,5,2016-10-30 20:21:50,2016-10-30 19:21:05,30000.0,34500.0,30,2016-11-24 12:44:04,2016-11-29,2016-11-24
8a858f0056b7cf8e0156d23f675016f3,301945481,9,2017-06-20 19:38:40,2017-06-20 18:37:33,30000.0,34500.0,30,2017-07-18 06:38:26,2017-07-20,2017-07-18
8a858f0656b7820c0156c59a540644cd,301786526,5,2017-01-03 18:35:21,2017-01-03 17:35:04,20000.0,23800.0,30,2017-01-31 12:08:34,2017-02-02,2017-01-31
8a858f1f5c834d4f015c84b2654f537b,301936274,1,2017-06-12 16:53:57,2017-06-12 15:52:49,10000.0,13000.0,30,2017-07-14 05:33:33,2017-07-14,2017-07-14
8a858f2f54e28d530154ecdd303004fa,301625141,1,2016-05-26 12:40:14,2016-05-26 11:40:07,10000.0,13000.0,30,2016-06-05 00:02:49,2016-06-27,2016-06-04
8a858f385b34d285015b352600354046,301910244,3,2017-05-16 19:13:28,2017-05-16 18:13:22,10000.0,13000.0,30,2017-06-15 01:45:40,2017-06-15,2017-06-15
8a858f415686c0ab015691ea91d45900,301746859,2,2016-10-19 19:13:47,2016-10-19 18:13:31,10000.0,13000.0,30,2016-11-14 16:04:37,2016-11-18,2016-11-14
8a858f54589736f40158a6bcd6ac24fb,301772580,2,2016-12-12 14:58:06,2016-12-12 13:57:57,10000.0,11500.0,15,2016-12-22 09:18:04,2016-12-27,2016-12-22
8a858f5c5ad7d927015adb8b97f96be0,301916245,7,2017-05-23 12:01:39,2017-05-23 11:01:33,30000.0,34500.0,30,2017-06-12 22:36:19,2017-06-22,2017-06-12
8a858f615623747d015626ec13826718,301849056,10,2017-03-29 10:03:36,2017-03-29 09:03:29,30000.0,34400.0,30,2017-04-27 20:47:48,2017-04-28,2017-04-27
8a858f79588789bd015888469c4b2ee4,301895096,6,2017-05-08 09:57:00,2017-05-08 08:56:54,20000.0,24500.0,30,2017-06-07 04:19:34,2017-06-07,2017-06-07
8a858f945b006ef8015b0073905c123e,301957888,6,2017-06-30 15:30:56,2017-06-30 14:29:49,20000.0,24500.0,30,2017-07-27 15:33:18,2017-07-31,2017-07-27
8a858fa7590af88501592196d3045e65,301877958,5,2017-04-23 20:54:30,2017-04-23 19:54:24,20000.0,23800.0,30,2017-05-22 18:20:06,2017-05-23,2017-05-22
8a858faf5679a838015689cbfafd249e,301680783,1,2016-08-14 17:09:53,2016-08-14 16:09:43,10000.0,11500.0,15,2016-08-31 00:11:29,2016-08-29,2016-08-29
8a858f655baa9ae1015baf6547472776,301888340,1,2017-05-03 13:32:53,2017-05-03 12:32:45,10000.0,13000.0,30,2017-06-02 14:07:50,2017-06-02,2017-06-02
8a858f7e5c213ef4015c2a8b9fe20181,301928519,2,2017-06-06 09:25:51,2017-06-06 08:25:43,10000.0,11500.0,15,2017-06-21 15:14:57,2017-06-21,2017-06-21
8a858fb75b5894aa015b589fd7720a85,301934494,3,2017-06-11 07:55:40,2017-06-11 06:55:34,10000.0,13000.0,30,2017-07-02 11:05:39,2017-07-11,2017-07-02
8a858ffd5c8d343d015c98e84c9c2a13,301962592,1,2017-07-04 07:52:33,2017-07-04 06:51:25,10000.0,11500.0,15,2017-07-19 16:15:14,2017-07-19,2017-07-19
8a858f0c5cc68025015cca6d2f6873fd,301947242,1,2017-06-22 06:53:08,2017-06-22 05:52:00,10000.0,13000.0,30,2017-07-26 16:15:50,2017-07-24,2017-07-26
8a858e1d5cd58f9e015cd8c747ad7d06,301950033,1,2017-06-24 07:44:38,2017-06-24 06:43:30,10000.0,11500.0,15,2017-07-01 17:46:18,2017-07-10,2017-07-01
8a858e455c1bf763015c1c4eab062420,301912837,1,2017-05-18 17:23:51,2017-05-18 16:22:44,10000.0,13000.0,30,2017-06-15 10:10:37,2017-06-19,2017-06-15
8a858e725c360240015c3797bd734cf7,301944718,1,2017-06-20 11:36:30,2017-06-20 10:35:22,10000.0,13000.0,30,2017-07-15 12:13:20,2017-07-20,2017-07-15
8a858e935cedfe55015cee2ad92f236f,301954569,1,2017-06-28 11:51:46,2017-06-28 10:50:36,10000.0,13000.0,30,2017-07-28 02:23:21,2017-07-28,2017-07-28
8a858eba5c884d2a015c936df7c60af3,301934742,1,2017-06-11 12:38:33,2017-06-11 11:37:26,10000.0,11500.0,15,2017-06-28 10:05:33,2017-06-28,2017-06-28
8a858f555cacacdf015cb000734204fa,301940657,1,2017-06-16 09:36:17,2017-06-16 08:35:08,10000.0,11500.0,15,2017-07-03 16:58:46,2017-07-03,2017-07-03
8a858fa154e2912f0154e914a60a06b3,301832736,1,2017-03-06 19:49:07,2017-03-06 18:48:55,10000.0,13000.0,30,2017-04-19 09:31:39,2017-04-07,2017-04-19
8a858fba5cd5feee015ce43abdad3d9f,301968071,1,2017-07-07 14:32:48,2017-07-07 13:32:08,10000.0,11500.0,15,2017-07-14 14:38:20,2017-07-24,2017-07-14
8a858eea5c82f136015c82f59f3201c7,301930219,1,2017-06-07 15:41:15,2017-06-07 14:40:07,10000.0,11500.0,15,2017-07-06 10:52:57,2017-06-23,2017-07-06
8a858ff554e290e10154f6ff4a302f7e,301638014,2,2016-06-24 20:55:53,2016-06-24 19:55:45,10000.0,11500.0,15,2016-07-12 04:22:12,2016-07-11,2016-07-12
8a858e71570f2c6b01571500eaba110b,301711713,1,2016-09-10 17:51:57,2016-09-10 16:51:46,10000.0,11500.0,15,2016-09-29 17:37:08,2016-09-26,2016-09-29
8a858e875c63d395015c6e39cd9f2273,301926301,1,2017-06-03 18:09:23,2017-06-03 17:09:05,10000.0,13000.0,30,2017-06-24 01:08:00,2017-07-06,2017-06-24
8a858f255ca276c5015ca67eb9b05780,301975655,1,2017-07-13 09:04:09,2017-07-13 08:03:00,10000.0,13000.0,30,2017-07-25 15:54:16,2017-08-14,2017-07-25
8a858f8c5ca0e7fe015ca109320612e2,301937383,1,2017-06-13 15:33:44,2017-06-13 14:32:36,10000.0,13000.0,30,2017-07-12 16:28:55,2017-07-13,2017-07-12
8a858fab5cd5e1a7015cdc164d57632a,301954239,1,2017-06-28 08:23:14,2017-06-28 07:22:07,10000.0,13000.0,30,2017-07-28 20:46:39,2017-07-28,2017-07-28
8a858e065ccb8bc0015ccbf7b21c1875,301946906,1,2017-06-21 20:01:22,2017-06-21 19:00:11,10000.0,13000.0,30,2017-07-01 13:49:08,2017-07-21,2017-07-01
8a858e6d58b0cc520158b4bcc7f61ef2,301946303,1,2017-06-21 11:43:17,2017-06-21 10:42:08,10000.0,13000.0,30,2017-07-21 05:00:57,2017-07-21,2017-07-21
8a858eb85cef9327015cf30509cf2230,301956286,1,2017-06-29 13:54:20,2017-06-29 12:53:13,10000.0,13000.0,30,2017-07-29 18:13:54,2017-07-31,2017-07-29
8a858f2656e154de0156e1c737b11a5d,301901711,2,2017-05-11 16:59:07,2017-05-11 15:58:52,10000.0,13000.0,30,2017-06-19 09:09:08,2017-06-12,2017-06-19
8a858f335c8d9723015c8e03c1123a8f,301939686,1,2017-06-15 12:48:59,2017-06-15 11:47:51,10000.0,11500.0,15,2017-07-01 22:32:49,2017-07-03,2017-07-01
8a858f7958b0a4a80158b788cb270dda,301769048,1,2016-12-04 00:16:50,2016-12-03 23:16:37,10000.0,13000.0,30,2017-01-08 03:10:44,2017-01-03,2017-01-08
8a858fbd5cd6054a015ce61d008912a3,301952797,1,2017-06-26 22:04:34,2017-06-26 21:03:26,10000.0,13000.0,30,2017-06-29 19:20:18,2017-07-27,2017-06-29
8a858ff85bd93919015be5e2ee740cfe,301902872,1,2017-05-12 10:35:01,2017-05-12 09:34:47,10000.0,13000.0,30,2017-06-30 11:54:15,2017-06-12,2017-06-30
8a8588235375c27f01537601102f108c,301602428,1,2016-03-14 17:50:32,2016-03-14 16:50:23,10000.0,11500.0,15,2016-04-01 00:03:20,2016-03-29,2016-03-31
8a858fb65b2020b2015b20ce6d4a5e6a,301857072,1,2017-04-05 21:27:56,2017-04-05 20:27:38,10000.0,13000.0,30,2017-05-08 02:02:49,2017-05-08,2017-05-08
8a858fd55b1de2f3015b1e15a76017f5,301949967,4,2017-06-24 05:33:27,2017-06-24 04:33:20,20000.0,24500.0,30,2017-07-24 19:40:07,2017-07-24,2017-07-24
8a858fef570f30e501571f79fbe43bc4,301845448,6,2017-03-24 08:06:05,2017-03-24 07:05:59,15000.0,18200.0,30,2017-04-21 20:06:12,2017-04-24,2017-04-21
8a85889853f0fbaa0153fb9927346076,301863640,4,2017-04-10 22:47:20,2017-04-10 21:47:12,15000.0,18200.0,30,2017-05-09 08:08:11,2017-05-10,2017-05-09
8a858e1e54e2aa5a0154e303c246237b,301891307,2,2017-05-05 15:25:15,2017-05-05 14:25:07,10000.0,11500.0,15,2017-05-23 09:34:35,2017-05-22,2017-05-23
8a858f6e5cb16eb9015cb264c7675236,301941674,1,2017-06-17 09:01:46,2017-06-17 06:43:18,10000.0,11500.0,15,2017-06-18 08:04:25,2017-07-03,2017-06-18
8a858fda56562f8f01565f8c6f936c46,301824354,3,2017-02-22 18:04:38,2017-02-22 17:04:31,20000.0,23800.0,30,2017-03-21 11:32:15,2017-03-24,2017-03-21
8a390a2150ad97330150aebdd8ef7456,301871295,6,2017-04-17 17:15:27,2017-04-17 16:15:16,30000.0,34400.0,30,2017-05-16 11:14:18,2017-05-17,2017-05-16
8a858899538ddb8e01539138c80a2348,301771102,2,2016-12-08 16:45:14,2016-12-08 15:45:03,10000.0,13000.0,30,2017-01-05 18:53:55,2017-01-09,2017-01-05
8a8589045384bd8301539e134b745638,301794569,4,2017-01-16 19:57:49,2017-01-16 18:57:41,10000.0,11450.0,15,2017-02-01 00:50:43,2017-02-01,2017-02-01
8a85895354a059690154b945ddd2161f,301621231,1,2016-05-16 12:22:20,2016-05-16 11:22:12,10000.0,11500.0,15,2016-06-04 00:02:35,2016-05-31,2016-06-03
8a8589af547ff51b01548585b4fd5a8a,301617696,1,2016-05-06 11:36:58,2016-05-06 10:36:50,10000.0,13000.0,30,2016-06-05 00:02:15,2016-06-06,2016-06-04
8a8589ec542eaa890154302eec276194,301893020,8,2017-05-06 19:34:24,2017-05-06 18:34:16,40000.0,48000.0,60,2017-06-05 22:03:52,2017-06-05,2017-06-05
8a858e0458d4ac3d0158deee57f14d0e,301785786,1,2017-01-02 16:29:47,2017-01-02 15:29:39,10000.0,13000.0,30,2017-01-31 14:21:25,2017-02-01,2017-01-31
8a858e125b1ff78f015b2100ab476269,301873282,1,2017-04-19 13:00:56,2017-04-19 11:51:29,10000.0,11500.0,15,2017-04-26 08:28:51,2017-05-04,2017-04-26
8a858e2d5bb55d46015bc6fa50f3384f,301954075,3,2017-06-28 00:32:05,2017-06-27 23:31:57,10000.0,13000.0,30,2017-07-26 11:33:04,2017-07-28,2017-07-26
8a858e3e5b1582df015b16f3bded6865,301951548,3,2017-06-25 17:39:45,2017-06-25 16:39:38,10000.0,11500.0,15,2017-07-07 12:59:35,2017-07-10,2017-07-07
8a858e5d5bf3454f015bf674714d1844,301943381,1,2017-06-19 10:28:08,2017-06-19 09:28:00,10000.0,13000.0,30,2017-07-19 12:40:39,2017-07-21,2017-07-19
8a858e6f5668e01701566b0916350fbd,301735906,4,2016-10-04 09:47:59,2016-10-04 08:47:50,20000.0,22250.0,15,2016-10-18 12:07:24,2016-10-19,2016-10-18
8a858e705668e16701568ce4c9c06918,301711717,2,2016-09-10 18:04:25,2016-09-10 17:04:18,10000.0,11500.0,15,2016-09-24 18:43:35,2016-09-26,2016-09-24
8a858e7c588604a40158a75735995afa,301954188,7,2017-06-28 07:26:30,2017-06-28 06:25:22,20000.0,23000.0,30,2017-07-06 08:13:21,2017-07-28,2017-07-06
8a858e8d56b784480156d65d90d422cb,301769593,4,2016-12-05 16:32:51,2016-12-05 15:32:36,20000.0,23800.0,30,2017-01-04 13:46:05,2017-01-04,2017-01-04
8a858e955add2971015ae0db3b3a00cf,301911142,3,2017-05-17 11:27:16,2017-05-17 10:27:10,10000.0,13000.0,30,2017-06-15 18:06:45,2017-06-16,2017-06-15
8a858e9f5b8a8db1015b8a91d6a3058c,301933504,3,2017-06-10 08:20:49,2017-06-10 07:20:43,10000.0,11500.0,15,2017-07-05 12:49:07,2017-06-28,2017-07-05
8a858eb95b8c2f6e015b8cb299b128a0,301875034,1,2017-04-20 20:19:38,2017-04-20 19:19:19,10000.0,11500.0,15,2017-05-03 13:28:38,2017-05-05,2017-05-03
8a858ec9590ad35d01592fc002540aa9,301910973,3,2017-05-17 09:58:51,2017-05-17 08:57:43,10000.0,13000.0,30,2017-06-16 01:44:52,2017-06-16,2017-06-16
8a858ed6557802d20155781a66d80cbc,301637514,1,2016-06-23 20:47:32,2016-06-23 19:47:15,10000.0,11500.0,15,2016-07-11 16:34:33,2016-07-11,2016-07-11
8a858ee755a0c84a0155c428789463bc,301721413,6,2016-09-20 08:08:58,2016-09-20 07:08:49,25000.0,26875.0,15,2016-10-04 08:36:09,2016-10-05,2016-10-04
8a858f035ab947e3015abe0b9724749a,301836146,1,2017-03-11 17:45:46,2017-03-11 16:44:38,10000.0,13000.0,30,2017-04-11 20:52:07,2017-04-12,2017-04-11
8a858f085b905684015b9076e3041e25,301914933,2,2017-05-21 18:58:28,2017-05-21 17:58:22,10000.0,13000.0,30,2017-06-20 10:31:02,2017-06-20,2017-06-20
8a858f1554e29449015500bf86eb0ecd,301883110,4,2017-04-28 08:52:38,2017-04-28 07:52:30,10000.0,13000.0,30,2017-05-24 09:51:47,2017-05-30,2017-05-24
8a858f1959d168260159d213daf93761,301835690,3,2017-03-10 17:55:10,2017-03-10 16:55:03,10000.0,11500.0,15,2017-03-23 09:47:25,2017-03-27,2017-03-23
8a858fb35a9469ec015a94f9554a5d13,301926851,3,2017-06-04 14:27:55,2017-06-04 13:27:44,10000.0,13000.0,30,2017-07-04 05:59:57,2017-07-04,2017-07-04
8a858e155cd052b0015cd2a48d745802,301948541,1,2017-06-23 03:09:54,2017-06-23 02:08:46,10000.0,11500.0,15,2017-07-04 22:36:32,2017-07-10,2017-07-04
8a858e445cd56553015cd93e66b47d16,301958059,1,2017-06-30 17:20:26,2017-06-30 16:20:19,10000.0,11500.0,15,2017-07-06 18:05:30,2017-07-17,2017-07-06
8a858e5b5bd99460015bdc95cd485634,301931228,3,2017-06-08 11:49:34,2017-06-08 10:49:27,10000.0,13000.0,30,2017-07-11 10:12:20,2017-07-10,2017-07-11
8a858e785c8d9167015c9b7982962ea1,301951129,2,2017-06-25 08:30:30,2017-06-25 07:30:24,10000.0,11500.0,15,2017-07-08 17:39:31,2017-07-10,2017-07-08
8a858e935b496584015b499133091139,301914684,1,2017-05-21 10:31:12,2017-05-21 09:31:04,10000.0,13000.0,30,2017-06-19 21:04:21,2017-06-20,2017-06-19
8a858ec05ba5ca1d015bae063b2f4ee5,301881899,1,2017-04-27 07:28:04,2017-04-27 06:27:48,10000.0,11500.0,15,2017-05-11 15:09:24,2017-05-12,2017-05-11
8a858ed55c5f1965015c623223f50a2c,301957028,3,2017-06-30 00:26:55,2017-06-29 23:26:49,10000.0,13000.0,30,2017-07-18 07:16:59,2017-07-31,2017-07-18
8a858ee55cb156e6015cbc9977ac4911,301943609,1,2017-06-19 13:12:54,2017-06-19 12:11:46,10000.0,11500.0,15,2017-07-04 22:09:13,2017-07-04,2017-07-04
8a858f785cea234f015ced8b948d22bb,301960218,1,2017-07-02 18:52:57,2017-07-02 17:51:49,10000.0,13000.0,30,2017-07-27 10:13:52,2017-08-01,2017-07-27
8a858fb45bb59c21015bc8d6712368ac,301956431,3,2017-06-29 15:26:52,2017-06-29 14:26:45,10000.0,13000.0,30,2017-07-28 08:25:35,2017-07-31,2017-07-28
8a858fcd56b9f22c0156d5a3112d0270,301942742,1,2017-06-18 13:38:21,2017-06-18 12:38:13,10000.0,11500.0,15,2017-07-02 12:38:36,2017-07-03,2017-07-02
8a858fe45cd62cbf015cd8d4b0473ee5,301950046,1,2017-06-24 08:01:24,2017-06-24 07:00:11,10000.0,11500.0,15,2017-07-07 18:50:15,2017-07-10,2017-07-07
8a858e6b5d1885ce015d1888318b0258,301969446,1,2017-07-08 16:26:00,2017-07-08 15:25:46,10000.0,11500.0,15,2017-07-27 20:19:29,2017-07-24,2017-07-27
8a858966538deb19015395798cfa3ee0,301868412,2,2017-04-14 14:17:53,2017-04-14 13:17:41,10000.0,13000.0,30,2017-05-13 06:20:24,2017-05-15,2017-05-13
8a858e105c1c09c8015c1fd4eb915326,301913294,1,2017-05-19 09:52:55,2017-05-19 08:51:46,10000.0,13000.0,30,2017-06-23 09:57:25,2017-06-19,2017-06-23
8a8589b953d0be470153d1069c3f14cd,301918406,2,2017-05-25 20:08:47,2017-05-25 19:07:40,10000.0,13000.0,30,2017-07-06 23:30:52,2017-06-28,2017-07-06
8a858e355908083001593c3acd320f4b,301932444,3,2017-06-09 10:17:15,2017-06-09 09:17:09,10000.0,13000.0,30,2017-07-03 15:33:09,2017-07-10,2017-07-03
8a858e6f5cd5e874015cdf871bb30530,301951408,1,2017-06-25 15:06:19,2017-06-25 14:05:11,10000.0,11500.0,15,2017-07-07 13:13:49,2017-07-10,2017-07-07
8a858e9d5bfd7037015bfdab79f61305,301904399,1,2017-05-13 06:47:49,2017-05-13 05:47:36,10000.0,11500.0,15,2017-05-27 00:36:17,2017-05-30,2017-05-27
8a858f0f5bfd79d2015c0647c85b2c1d,301924705,2,2017-06-02 10:37:45,2017-06-02 09:37:39,10000.0,13000.0,30,2017-07-04 14:54:38,2017-07-03,2017-07-04
8a858f9f5bd99987015be23abcfc07f2,301917967,2,2017-05-25 11:55:43,2017-05-25 10:55:37,10000.0,13000.0,30,2017-06-23 03:55:03,2017-06-26,2017-06-23
8a858e8b5bc9e7e6015bcd7374077f0c,301920971,2,2017-05-29 11:40:53,2017-05-29 10:40:46,10000.0,13000.0,30,2017-06-30 19:31:09,2017-06-28,2017-06-30
8a858ea85d0e7ed2015d11f3b4b713fb,301964502,1,2017-07-05 10:04:53,2017-07-05 09:04:41,10000.0,11500.0,15,2017-07-08 13:22:52,2017-07-20,2017-07-08
8a858ee55cb156e6015cbc1bccd03c5d,301944295,1,2017-06-20 03:30:44,2017-06-20 02:29:36,10000.0,11500.0,15,2017-06-30 20:04:01,2017-07-05,2017-06-30
8a858f045bb63525015bbe9dae432d73,301885145,1,2017-04-30 13:38:13,2017-04-30 12:37:55,10000.0,13000.0,30,2017-05-25 09:54:24,2017-05-30,2017-05-25
8a858f1b5b9136f7015b9fe054cc67b2,301895555,1,2017-05-08 14:00:54,2017-05-08 12:50:12,10000.0,11500.0,15,2017-05-25 03:44:40,2017-05-23,2017-05-24
8a858f315bf749da015bf75e46bf0cf8,301913805,1,2017-05-19 19:55:19,2017-05-19 18:54:10,10000.0,13000.0,30,2017-06-07 21:54:59,2017-06-19,2017-06-07
8a858f7d5af8271d015afa911cd028f4,301866030,1,2017-04-12 15:30:06,2017-04-12 14:29:55,10000.0,13000.0,30,2017-05-03 17:00:44,2017-05-12,2017-05-03
8a858f8f5bcde0f4015bcde1dbd7002f,301888221,1,2017-05-03 12:00:45,2017-05-03 10:46:09,10000.0,13000.0,30,2017-05-30 12:54:48,2017-06-02,2017-05-30
8a858fbc5cc666c8015cc9d453ef2af3,301946238,1,2017-06-21 11:03:23,2017-06-21 10:02:14,10000.0,11500.0,15,2017-07-07 10:05:29,2017-07-07,2017-07-07
8a858fd65b80c79a015b80f0ca4d18d8,301872171,1,2017-04-18 13:46:20,2017-04-18 12:46:10,10000.0,13000.0,30,2017-05-17 12:17:17,2017-05-18,2017-05-17
8a858ff25c88461c015c88c3646d40ea,301931815,1,2017-06-08 18:47:49,2017-06-08 17:46:41,10000.0,11500.0,30,2017-06-08 19:26:23,2017-07-10,2017-06-08
8a858e6c5c88d145015c9dd6f5d21b4b,301953969,1,2017-06-27 21:39:58,2017-06-27 20:39:51,10000.0,11500.0,15,2017-07-19 14:30:53,2017-07-14,2017-07-19
8a858f2b5bf35819015bf4754ed45734,301918744,2,2017-05-26 11:08:23,2017-05-26 10:08:16,10000.0,11500.0,15,2017-06-14 09:48:55,2017-06-12,2017-06-14
8a858e185b4923b4015b537a4383609d,301922442,2,2017-05-30 23:39:40,2017-05-30 22:39:33,10000.0,11500.0,15,2017-06-08 13:14:31,2017-06-14,2017-06-08
8a858e395cb1d4d9015cc4deb919484a,301944651,1,2017-06-20 11:04:02,2017-06-20 10:02:53,10000.0,13000.0,30,2017-07-17 12:22:27,2017-07-20,2017-07-17
8a858f405d13c45f015d14c5b53c5668,301965765,1,2017-07-06 01:24:13,2017-07-06 00:23:43,10000.0,13000.0,30,2017-07-25 16:51:05,2017-08-07,2017-07-25
8a858f4e5ba5e8d3015baa225ee45742,301881243,1,2017-04-26 15:11:17,2017-04-26 14:10:53,10000.0,13000.0,30,2017-05-10 15:02:02,2017-05-26,2017-05-10
8a858f545908094b0159148a350904a2,301840006,4,2017-03-17 07:18:07,2017-03-17 06:18:01,20000.0,23800.0,30,2017-04-13 09:12:15,2017-04-17,2017-04-13
8a858f5e5992fa95015994d38cc67941,301940967,7,2017-06-16 13:31:27,2017-06-16 12:31:21,30000.0,34500.0,30,2017-07-12 16:56:42,2017-07-17,2017-07-12
8a858f61587afbaf01587c8b719c1a6e,301784233,6,2016-12-30 11:08:00,2016-12-30 10:07:49,30000.0,36800.0,60,2017-02-02 14:08:39,2017-01-30,2017-02-02
8a858f685acd5951015acd609d0803c4,301929498,3,2017-06-07 04:17:46,2017-06-07 03:17:40,10000.0,11500.0,15,2017-06-22 12:47:27,2017-06-22,2017-06-22
8a858f725b49c0c0015b4f7c165e4827,301944317,6,2017-06-20 06:00:13,2017-06-20 05:00:05,20000.0,22250.0,15,2017-07-02 16:32:40,2017-07-05,2017-07-02
8a858f915cf8c38b015cf8c63c4800f6,301957620,1,2017-06-30 12:57:11,2017-06-30 11:56:03,10000.0,11500.0,15,2017-07-13 16:25:51,2017-07-17,2017-07-13
8a858f9a564355590156461a0da77401,301793195,5,2017-01-14 08:57:11,2017-01-14 07:57:03,30000.0,34400.0,30,2017-02-13 22:03:14,2017-02-13,2017-02-13
8a858fa25c120898015c15cdcecb5495,301926248,2,2017-06-03 16:45:23,2017-06-03 15:45:16,10000.0,13000.0,30,2017-07-01 11:52:03,2017-07-03,2017-07-01
8a858fa95b631878015b662ca5b446cf,301871465,1,2017-04-17 20:40:56,2017-04-17 19:40:50,10000.0,11500.0,15,2017-05-02 17:23:30,2017-05-02,2017-05-02
8a858fb05d2d03c8015d2e23db9d1560,301972469,1,2017-07-11 07:09:02,2017-07-11 06:07:51,10000.0,11500.0,15,2017-07-21 10:41:18,2017-07-26,2017-07-21
8a858fc15b68ba6a015b6cdb644f7cea,301937630,3,2017-06-13 19:03:55,2017-06-13 18:03:48,10000.0,11500.0,15,2017-06-27 20:04:02,2017-06-28,2017-06-27
8a858fc959cbd1500159cd3bbcf57a04,301865406,6,2017-04-12 08:05:35,2017-04-12 07:05:28,10000.0,11450.0,15,2017-04-13 12:25:55,2017-04-27,2017-04-13
8a858fcf558237b401558b07734101d6,301905721,8,2017-05-13 23:50:25,2017-05-13 22:50:12,40000.0,44000.0,30,2017-06-12 07:16:58,2017-06-12,2017-06-12
8a858fd858e2f19a0158fed15f3a3806,301810683,3,2017-02-05 20:10:18,2017-02-05 19:10:12,10000.0,13000.0,30,2017-03-07 09:54:52,2017-03-07,2017-03-07
8a858fde5668e055015669d952634806,301690985,2,2016-08-22 22:22:54,2016-08-22 21:22:47,10000.0,13000.0,30,2016-09-05 08:22:26,2016-09-21,2016-09-05
8a858fe756939bbb0156a065ee3426d1,301761202,1,2016-11-18 12:10:17,2016-11-18 11:10:05,10000.0,13000.0,30,2016-12-21 12:47:51,2016-12-19,2016-12-21
8a858ffb5b350b52015b3805c56a68d3,301857882,1,2017-04-06 14:03:11,2017-04-06 13:02:46,10000.0,13000.0,30,2017-04-24 09:20:15,2017-05-08,2017-04-24
8a858e0156b782a10156d90febe93799,301790722,8,2017-01-10 11:49:02,2017-01-10 10:48:50,30000.0,34400.0,30,2017-02-01 06:10:51,2017-02-09,2017-02-01
8a858e715bd3fa19015bd8374ee8611d,301951734,3,2017-06-25 21:22:10,2017-06-25 20:22:04,10000.0,13000.0,30,2017-07-24 13:28:58,2017-07-25,2017-07-24
8a858ec95aa84d3c015aa851aaf302d3,301923983,4,2017-06-01 14:07:41,2017-06-01 13:07:34,20000.0,24500.0,30,2017-06-29 09:06:44,2017-07-03,2017-06-29
8a858f585bfd6341015c02982e0b7aff,301905361,1,2017-05-13 18:13:17,2017-05-13 17:13:02,10000.0,13000.0,30,2017-06-14 03:42:28,2017-06-13,2017-06-14
8a858fe8586deed301586e21fcbe1254,301843874,4,2017-03-22 09:03:24,2017-03-22 08:03:12,10000.0,13000.0,30,2017-05-08 18:20:54,2017-04-21,2017-05-08
8a6a96044539adf801453c576ed213c4,301625476,3,2016-05-27 11:44:58,2016-05-27 10:44:50,10000.0,11500.0,15,2016-06-09 00:05:08,2016-06-13,2016-06-08
8a85884e548fad6501549b2ac62a44c6,301917718,3,2017-05-25 03:42:47,2017-05-25 02:41:39,20000.0,22250.0,15,2017-06-09 20:01:49,2017-06-09,2017-06-09
8a8588dc5384a05f01539af1485135ae,301614998,2,2016-04-28 05:43:40,2016-04-28 04:43:26,10000.0,13000.0,30,2016-06-08 00:03:32,2016-05-30,2016-06-07
8a8588fd53f1099e01540eeac7633d4c,301610711,1,2016-04-13 10:42:06,2016-04-13 09:41:58,5000.0,6500.0,30,2016-05-10 00:04:59,2016-05-13,2016-05-09
8a85895054be35160154c4ecf44a240c,301882619,12,2017-04-27 18:02:26,2017-04-27 17:02:20,50000.0,52500.0,30,2017-05-28 16:00:39,2017-05-30,2017-05-28
8a85896653f0fed20153f9e6f6f27315,301796123,9,2017-01-18 15:17:55,2017-01-18 14:17:47,30000.0,34400.0,30,2017-02-10 16:06:25,2017-02-17,2017-02-10
8a8589c253ace09b0153b2009e002cba,301680794,4,2016-08-14 17:25:34,2016-08-14 16:25:20,20000.0,24500.0,30,2016-09-06 01:23:24,2016-09-13,2016-09-06
8a858fe05d421ff4015d4c5284f11359,301980697,1,2017-07-16 18:16:38,2017-07-16 17:15:28,10000.0,11500.0,15,2017-07-28 14:05:27,2017-07-31,2017-07-28
8a858ff554d9de480154e21a39165ddb,301624053,1,2016-05-24 10:31:06,2016-05-24 09:31:00,10000.0,11500.0,15,2016-06-05 00:03:01,2016-06-08,2016-06-04
8a858edd5b43cf21015b43d651cc0833,301948633,1,2017-06-23 07:18:05,2017-06-23 06:17:58,10000.0,13000.0,30,2017-07-25 19:32:39,2017-07-24,2017-07-25
8a858e0a5668e69c01567af9d4890906,301915523,3,2017-05-22 14:49:45,2017-05-22 13:49:38,10000.0,13000.0,30,2017-06-21 14:00:03,2017-06-21,2017-06-21
8a858e515bf280aa015bf2ca521e26a3,301913514,1,2017-05-19 13:58:44,2017-05-19 12:57:36,10000.0,13000.0,30,2017-06-18 12:29:32,2017-06-19,2017-06-18
8a858e675cc6685e015cc9b6072010b5,301946097,1,2017-06-21 09:29:39,2017-06-21 08:28:31,10000.0,13000.0,30,2017-06-29 17:37:42,2017-07-21,2017-06-29
